LAYER,SL_GEW_NAM,SL_GEW_KNZ,GEB_HQ,DATUM_BEOB,LINK,longitude,latitude
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690268658968824,48.29638582444535
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690223730947604,48.2963748550083
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690167215580253,48.29630276443994
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690169798014912,48.29623082014635
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690292617427007,48.29619518397021
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690245051661178,48.296069148761184
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690324185808004,48.29601540570854
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690306877455754,48.29596140086319
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.69032241217515,48.29594345540502
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690404447222523,48.29590770307872
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.69041326500723,48.29576790395842
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.69060157307189,48.295710381194304
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690084185219238,48.29568783316481
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.68900606594372,48.295676757383696
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688949115599282,48.29568795152169
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688870927623114,48.295737649447254
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688787759117677,48.29575800487424
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688556902497325,48.2959207061555
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688330105769268,48.29602056997651
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687925367164768,48.29608942262638
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687817278989973,48.29613238690752
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687709734313474,48.29608788826424
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687494195215367,48.296079665901736
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687385226298248,48.29609739340388
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687261920968323,48.296169002230634
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.68725871462701,48.29625892973506
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687384899552324,48.29631275559458
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687438857743764,48.29630490742451
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687426329957239,48.29634931683282
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687510948013323,48.29642148938946
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.68748173875068,48.2964933544244
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687540153233572,48.29658344257474
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687904840742144,48.296998118724
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.687931479825044,48.29705214862688
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688171288970324,48.29730459800877
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688364718494896,48.29753894839439
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688383307782605,48.2975870749478
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688455122396222,48.29762647021604
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688488894430069,48.29767841658826
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688687990609479,48.29766768541399
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.688683089058765,48.29767269491449
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.689108688744554,48.29810242628524
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.689669252417332,48.299103114337605
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.690714371657215,48.3002941519294
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.692038326945314,48.30224205342005
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.695569667358763,48.307382370930455
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.695768859974129,48.3079229952507
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.695960517187656,48.30973283357574
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.696343739004172,48.31337950380729
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.696734024070347,48.31583796754853
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.6968478250075,48.31713450355137
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.69647575685262,48.31842976108119
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.69638774378614,48.31961773087785
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.696705579979104,48.32064475449669
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.697469290794666,48.32159193158802
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.69766905279931,48.32205154012551
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.698433915428117,48.322809675419336
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.699076719346504,48.323675514659314
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.700086329456868,48.32413722562684
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.701579829688445,48.3249512564204
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.70258996696364,48.3253319346876
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.70315483483253,48.32568444916933
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.704242230070422,48.32671342505128
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.705766609400179,48.32922877612931
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.70628935185556,48.3298782144334
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.70733857208471,48.3305290085841
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.707983751789094,48.331016725665016
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.709032574684876,48.33174851223656
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.710321036699499,48.33307499179411
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.711044688781616,48.334021970925896
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.711806591062793,48.335374123865016
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.712000005995924,48.33699489121447
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.711628319340024,48.33826318406583
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.710895295070719,48.3389634716281
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.7105240349206,48.34015075196021
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.710764779876154,48.34055641891322
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.7105190019609,48.341041897339316
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.710592991272488,48.34228429840204
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.711154585288554,48.34325787117999
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.711232100873284,48.34387917739298
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.713244206382745,48.346260615535456
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.715935603745173,48.35037198681136
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.716093454496324,48.351128508976196
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.720774223151443,48.354596541008405
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.722040676588367,48.36013555236223
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.72270744658354,48.36421486759568
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.726615207576849,48.36854493527365
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.729361661768959,48.37033371262487
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.731055381767344,48.37195795433088
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.731861036042691,48.372904986256025
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.733026135295974,48.37487902399139
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.73326256631928,48.37617578852772
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.733862432317638,48.37774344472652
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.734464851267386,48.37882501231018
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.73555220273734,48.38020474273017
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.735956444997457,48.38042170547054
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.736440674750284,48.380854887331914
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.737893517798858,48.38212741473066
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.738700001839504,48.38296637858559
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.739425572046645,48.38377814803241
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.7403490842255,48.38553553224215
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.741235121462514,48.38669871589351
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.742726752272402,48.38837632780328
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.744338218387423,48.39043226015125
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.745627207073824,48.392136383177665
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.747117276437965,48.394192008484524
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.74840630544484,48.39592311077393
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.749213589325723,48.39668099303973
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.74998139314049,48.39722274252171
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.75103241285507,48.39790012738316
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.75410741907756,48.39933795540421
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.756009382399654,48.40017913756653
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.758437325318402,48.40129143342481
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.759206066943026,48.401671103128834
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.761064862795894,48.40310620111203
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.761993493743176,48.40399926811711
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.76296357780877,48.40470337680509
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.764177290175962,48.405353968136176
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.765432690952633,48.40576159360226
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.7674986757901,48.406305862702816
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.7691604375843,48.406552250843596
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.7698498011633,48.40658061644314
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.77167418745048,48.40674628127359
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.773499544485649,48.40669586579453
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.774271101262434,48.4064813422331
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.77682827703236,48.406027243644736
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.778980276858046,48.40546429092743
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.781173378362336,48.404766353108236
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.783850571502045,48.40466338353247
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.786446201751547,48.40466821441603
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.788756143495272,48.40510454110417
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.790703655373578,48.4049190528127
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.792447595429016,48.40492220223322
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.794149786574996,48.40522229581329
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.795285171041453,48.405278331887395
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.79637978566615,48.40538828250171
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.79727022827186,48.405848922371895
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.797674186522798,48.406254702422785
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.799092225193839,48.40663523021493
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.80185051174334,48.40655899292801
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.803796165712416,48.4068593630955
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.804242608585616,48.406779110806646
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.804647566090647,48.40694182013561
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.805658356287617,48.40778066117233
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.806832726669896,48.40826870609108
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.807847226952516,48.40813538497468
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.809266490692789,48.40821875767037
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.81003854368532,48.40784196623532
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.812148307745115,48.407656386690384
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.813364086626173,48.407928394237906
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.815513349615415,48.40803987531666
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.817217038324191,48.407988568064056
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.818231968428659,48.40772013204008
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.819773602879987,48.40761452502152
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.820926046557666,48.40761538968633
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.822125377020999,48.40780720465606
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.822895710131673,48.407889401983006
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.823746530668615,48.40816074940033
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.825084718641325,48.40824380343193
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.827070218014908,48.40881387895452
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.827150330574396,48.40911105112114
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.829825691683842,48.409601101730274
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.831123457171833,48.40965701626635
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.832704700754185,48.409848349949726
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.834034245558968,48.41030250294737
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.834162532634517,48.41057956942793
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.834851284566083,48.41082359849655
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.8356212601809,48.41104073220116
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.83691630191479,48.411960720531624
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.837442092430797,48.41244754882115
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.837703656740027,48.41291466778593
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.83816913285224,48.41342071614653
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.838411409553261,48.41377212048793
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.837987917945414,48.41399159449316
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.838085611005845,48.414176725025634
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.839464718789545,48.4142056589422
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.84076193352409,48.41447749899642
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.841978952642672,48.41445217346469
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.84424851069685,48.415130365247926
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.845628371119977,48.41491618381081
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.846154666603834,48.415267947413525
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.847773563095435,48.41575948048649
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.849112096711346,48.41656805857079
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.850531850215097,48.41659691444364
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.85134096496435,48.41735408570244
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.852353441926198,48.41794947284207
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.853080847757802,48.41892256487636
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.854661698685721,48.41938363311828
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.855836519493936,48.41997920593951
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.85644314603853,48.42065506355421
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.857215034484025,48.4202779677678
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.85729759382825,48.41976498206009
Historische Hochwasserereignisse,Isar,"1,6E+15",HQ 50,24.08.2005,http://www.wwa-m.bayern.de/,11.858555160041886,48.41979354067325
